Key,year,quarter,CentroidX,CentroidY,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_,Crime_Count,Quarterly_Fire_Count
Caserne 51 Grid0_2,2019,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,2
Caserne 51 Grid0_2,2020,1,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid0_2,2021,1,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid0_2,2021,2,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid0_2,2021,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,3
Caserne 51 Grid0_2,2022,2,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid0_3,2015,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,5
Caserne 51 Grid0_3,2015,3,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,2
Caserne 51 Grid0_3,2015,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,6
Caserne 51 Grid0_3,2016,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,2
Caserne 51 Grid0_3,2016,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,6
Caserne 51 Grid0_3,2016,3,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,4
Caserne 51 Grid0_3,2016,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,1
Caserne 51 Grid0_3,2017,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,5
Caserne 51 Grid0_3,2017,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,12
Caserne 51 Grid0_3,2017,3,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,2
Caserne 51 Grid0_3,2017,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,2.0,1
Caserne 51 Grid0_3,2018,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,1
Caserne 51 Grid0_3,2018,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,4
Caserne 51 Grid0_3,2018,3,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,2
Caserne 51 Grid0_3,2018,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,1
Caserne 51 Grid0_3,2019,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,5
Caserne 51 Grid0_3,2019,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,7
Caserne 51 Grid0_3,2019,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,3
Caserne 51 Grid0_3,2020,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,1
Caserne 51 Grid0_3,2020,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,2
Caserne 51 Grid0_3,2020,3,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,3
Caserne 51 Grid0_3,2020,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,5
Caserne 51 Grid0_3,2021,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,1.0,1
Caserne 51 Grid0_3,2021,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,4
Caserne 51 Grid0_3,2021,3,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,2
Caserne 51 Grid0_3,2021,4,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,2
Caserne 51 Grid0_3,2022,1,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,0.0,1
Caserne 51 Grid0_3,2022,2,-73.942114,45.428778,249.4,395.0,100.0,57.6,172.5,395.0,2.0,1
Caserne 51 Grid1_0,2016,3,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,2
Caserne 51 Grid1_0,2016,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid1_0,2018,1,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,2
Caserne 51 Grid1_0,2018,2,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,1.0,1
Caserne 51 Grid1_0,2018,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,2
Caserne 51 Grid1_0,2019,2,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid1_0,2019,3,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid1_0,2019,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid1_0,2020,1,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,3
Caserne 51 Grid1_0,2021,1,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,2
Caserne 51 Grid1_0,2021,3,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid1_0,2021,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid1_1,2015,1,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2016,3,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2016,4,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,2
Caserne 51 Grid1_1,2017,1,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2017,2,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2018,1,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2018,2,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2018,3,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2020,2,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2020,3,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2020,4,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2021,1,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2021,4,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_1,2022,1,-73.942114,45.428778,97.25,612.5,100.0,64.0,265.0,635.0,0.0,1
Caserne 51 Grid1_3,2015,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,3
Caserne 51 Grid1_3,2015,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,4
Caserne 51 Grid1_3,2015,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,5
Caserne 51 Grid1_3,2015,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,1
Caserne 51 Grid1_3,2016,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,1.0,2
Caserne 51 Grid1_3,2016,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,7
Caserne 51 Grid1_3,2016,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,6
Caserne 51 Grid1_3,2016,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,6
Caserne 51 Grid1_3,2017,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,10
Caserne 51 Grid1_3,2017,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,6
Caserne 51 Grid1_3,2017,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,8
Caserne 51 Grid1_3,2017,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,2
Caserne 51 Grid1_3,2018,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,7
Caserne 51 Grid1_3,2018,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,10
Caserne 51 Grid1_3,2018,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,5
Caserne 51 Grid1_3,2018,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,8
Caserne 51 Grid1_3,2019,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,3
Caserne 51 Grid1_3,2019,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,1
Caserne 51 Grid1_3,2019,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,3
Caserne 51 Grid1_3,2019,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,1.0,9
Caserne 51 Grid1_3,2020,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,4
Caserne 51 Grid1_3,2020,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,2
Caserne 51 Grid1_3,2020,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,4
Caserne 51 Grid1_3,2021,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,5
Caserne 51 Grid1_3,2021,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,3
Caserne 51 Grid1_3,2021,3,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,2
Caserne 51 Grid1_3,2021,4,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,6
Caserne 51 Grid1_3,2022,1,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,3
Caserne 51 Grid1_3,2022,2,-73.942114,45.428778,207.0,533.333333333333,100.0,65.2,230.0,538.333333333333,0.0,3
Caserne 51 Grid1_4,2015,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,0.0,16
Caserne 51 Grid1_4,2015,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,10
Caserne 51 Grid1_4,2015,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,5.0,14
Caserne 51 Grid1_4,2015,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,12
Caserne 51 Grid1_4,2016,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,23
Caserne 51 Grid1_4,2016,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,3.0,22
Caserne 51 Grid1_4,2016,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,4.0,11
Caserne 51 Grid1_4,2016,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,17
Caserne 51 Grid1_4,2017,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,14
Caserne 51 Grid1_4,2017,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,31
Caserne 51 Grid1_4,2017,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,15
Caserne 51 Grid1_4,2017,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,17
Caserne 51 Grid1_4,2018,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,18
Caserne 51 Grid1_4,2018,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,12
Caserne 51 Grid1_4,2018,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,3.0,18
Caserne 51 Grid1_4,2018,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,4.0,14
Caserne 51 Grid1_4,2019,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,3.0,10
Caserne 51 Grid1_4,2019,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,11
Caserne 51 Grid1_4,2019,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,10
Caserne 51 Grid1_4,2019,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,3.0,15
Caserne 51 Grid1_4,2020,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,3.0,10
Caserne 51 Grid1_4,2020,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,4
Caserne 51 Grid1_4,2020,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,1.0,8
Caserne 51 Grid1_4,2020,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,11
Caserne 51 Grid1_4,2021,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,7
Caserne 51 Grid1_4,2021,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,0.0,3
Caserne 51 Grid1_4,2021,3,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,7.0,10
Caserne 51 Grid1_4,2021,4,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,5.0,10
Caserne 51 Grid1_4,2022,1,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,14
Caserne 51 Grid1_4,2022,2,-73.942114,45.428778,2113.51666666667,411.666666666667,100.0,62.06,267.0,497.0,2.0,9
Caserne 51 Grid1_5,2015,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,7
Caserne 51 Grid1_5,2015,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,7
Caserne 51 Grid1_5,2015,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,18
Caserne 51 Grid1_5,2015,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,4
Caserne 51 Grid1_5,2016,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,0.0,6
Caserne 51 Grid1_5,2016,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,4.0,8
Caserne 51 Grid1_5,2016,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,13
Caserne 51 Grid1_5,2016,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,3.0,6
Caserne 51 Grid1_5,2017,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,6
Caserne 51 Grid1_5,2017,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,10
Caserne 51 Grid1_5,2017,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,12
Caserne 51 Grid1_5,2017,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,0.0,8
Caserne 51 Grid1_5,2018,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,5
Caserne 51 Grid1_5,2018,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,3.0,11
Caserne 51 Grid1_5,2018,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,13
Caserne 51 Grid1_5,2018,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,3
Caserne 51 Grid1_5,2019,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,9
Caserne 51 Grid1_5,2019,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,8
Caserne 51 Grid1_5,2019,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,7
Caserne 51 Grid1_5,2019,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,9
Caserne 51 Grid1_5,2020,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,8
Caserne 51 Grid1_5,2020,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,1
Caserne 51 Grid1_5,2020,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,2.0,5
Caserne 51 Grid1_5,2020,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,7
Caserne 51 Grid1_5,2021,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,0.0,9
Caserne 51 Grid1_5,2021,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,0.0,10
Caserne 51 Grid1_5,2021,3,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,16
Caserne 51 Grid1_5,2021,4,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,5
Caserne 51 Grid1_5,2022,1,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,3
Caserne 51 Grid1_5,2022,2,-73.942114,45.428778,3448.85,617.5,100.0,63.95,367.5,627.5,1.0,2
Caserne 51 Grid2_0,2016,1,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid2_0,2017,3,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid2_0,2017,4,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid2_0,2018,3,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid2_0,2021,2,-73.942114,45.428778,72.3,415.0,100.0,47.6,185.0,445.0,0.0,1
Caserne 51 Grid2_2,2017,4,-73.942114,45.428778,122.2,810.0,100.0,80.4,345.0,825.0,0.0,1
Caserne 51 Grid2_2,2018,3,-73.942114,45.428778,122.2,810.0,100.0,80.4,345.0,825.0,0.0,1
Caserne 51 Grid2_2,2021,4,-73.942114,45.428778,122.2,810.0,100.0,80.4,345.0,825.0,0.0,2
Caserne 51 Grid2_3,2015,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,3
Caserne 51 Grid2_3,2015,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,2
Caserne 51 Grid2_3,2015,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,2
Caserne 51 Grid2_3,2015,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,2
Caserne 51 Grid2_3,2016,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,1
Caserne 51 Grid2_3,2016,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,3
Caserne 51 Grid2_3,2016,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,3
Caserne 51 Grid2_3,2016,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,3
Caserne 51 Grid2_3,2017,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,4
Caserne 51 Grid2_3,2017,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,7
Caserne 51 Grid2_3,2017,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,5
Caserne 51 Grid2_3,2017,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,7
Caserne 51 Grid2_3,2018,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,9
Caserne 51 Grid2_3,2018,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,3
Caserne 51 Grid2_3,2018,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,7
Caserne 51 Grid2_3,2018,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,5
Caserne 51 Grid2_3,2019,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,13
Caserne 51 Grid2_3,2019,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,4
Caserne 51 Grid2_3,2019,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,8
Caserne 51 Grid2_3,2019,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,9
Caserne 51 Grid2_3,2020,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,7
Caserne 51 Grid2_3,2020,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,1.0,3
Caserne 51 Grid2_3,2020,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,2
Caserne 51 Grid2_3,2020,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,1
Caserne 51 Grid2_3,2021,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,2
Caserne 51 Grid2_3,2021,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,2
Caserne 51 Grid2_3,2021,3,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,8
Caserne 51 Grid2_3,2021,4,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,6
Caserne 51 Grid2_3,2022,1,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,3
Caserne 51 Grid2_3,2022,2,-73.942114,45.428778,679.2,395.0,100.0,74.0,252.5,585.0,0.0,5
Caserne 51 Grid2_4,2015,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,12
Caserne 51 Grid2_4,2015,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,15
Caserne 51 Grid2_4,2015,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,16
Caserne 51 Grid2_4,2015,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,16
Caserne 51 Grid2_4,2016,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,20
Caserne 51 Grid2_4,2016,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,11
Caserne 51 Grid2_4,2016,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,11
Caserne 51 Grid2_4,2016,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,19
Caserne 51 Grid2_4,2017,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,16
Caserne 51 Grid2_4,2017,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,12
Caserne 51 Grid2_4,2017,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,18
Caserne 51 Grid2_4,2017,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,14
Caserne 51 Grid2_4,2018,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,9
Caserne 51 Grid2_4,2018,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,14
Caserne 51 Grid2_4,2018,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,17
Caserne 51 Grid2_4,2018,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,24
Caserne 51 Grid2_4,2019,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,18
Caserne 51 Grid2_4,2019,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,15
Caserne 51 Grid2_4,2019,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,21
Caserne 51 Grid2_4,2019,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,16
Caserne 51 Grid2_4,2020,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,11
Caserne 51 Grid2_4,2020,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,1
Caserne 51 Grid2_4,2020,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,2.0,10
Caserne 51 Grid2_4,2020,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,14
Caserne 51 Grid2_4,2021,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,5
Caserne 51 Grid2_4,2021,2,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,8
Caserne 51 Grid2_4,2021,3,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,18
Caserne 51 Grid2_4,2021,4,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,0.0,14
Caserne 51 Grid2_4,2022,1,-73.942114,45.428778,2349.04285714286,479.285714285714,100.0,67.5666666666667,295.833333333333,563.333333333333,1.0,13
